"header","class","mechanism","group","F2O7_S29_L004","F2R23_S11_L004","F1O10_S21_L004","F2R33_S16_L004","F1O8_S19_L004","F2O15_S33_L004","F1O9_S20_L004","F2R24_S12_L004","F1R11_S9_L004","F1O11_S22_L004","F2R26_S13_L004","F2R35_S17_L004","F2O1_S26_L004","F204_S27_L004","F1R5_S6_L004","F2O9_S30_L004","F2R22_S10_L004","F1O12_S23_L004","F2O14_S32_L004","F1R3_S4_L004","F1R9_S8_L004","F1O13_S24_L004","F1O14_S25_L004","F1R1_S3_L004","F2O12_S31_L004","F2R30_S15_L004","F2R28_S14_L004","F1O3_S18_L004","F1R7_S7_L004","F2O5_S28_L004","F1R4_S5_L004"
"Bla|ROB-1_1_DQ840517|betalactams|Class_A_betalactamases|ROB","betalactams","Class A betalactamases","ROB",0,0,1371,0,982,0,0,24,0,0,0,0,0,1125,0,577,27,0,0,0,0,658,19,0,0,0,0,56,45,0,0
"Bla|ROB-1|AF022114|303-1220|918|betalactams|Class_A_betalactamases|ROB","betalactams","Class A betalactamases","ROB",0,0,1363,0,999,0,0,0,0,22,0,0,0,1106,0,665,0,0,0,0,0,811,0,0,0,0,0,60,74,0,0
"Bla|SHV-110|HQ877614|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-11_10_EF035557|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-11_4_EF035558|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-11_6_GQ407130|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-11_7_GQ407109|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"Bla|SHV-11|HM751098|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-132|GU981741|794-1654|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-133|AB551737|15-875|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-135|HQ637576|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-145|JX013655|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-147|JX121114|1-858|858|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-155|JX121122|1-858|858|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-161|JX121128|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-167|AB733453|4-849|846|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-168|JX870080|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_11_EF035565|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_13_AF462396|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_14_HM751099|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_15_FJ668804|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,31,0,0,0
"Bla|SHV-1_16_FJ668800|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"Bla|SHV-1_18_FJ668818|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_3_X98098|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_5_GQ407119|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_7_GU083598|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_8_GQ407137|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,169,0,0,684,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1_9_HM751102|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-1|AF148850|6-866|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-26|AF227204|74-934|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-27|FJ685656|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-28_1_HM751101|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,25,0,0,0
"Bla|SHV-28_3_AF299299|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-28|EU441172|57-917|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-38|GQ407124|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-45|HQ877612|1-715|715|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-53|AY590467|1-729|729|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-55|HQ877613|1-715|715|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-63|EU342351|173-1033|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-69|DQ174308|5-865|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-74|AM176549|31-891|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-75|AM176550|31-891|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-78|FJ685658|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-85|DQ322460|16-876|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|SHV-99|AM922305|1-861|861|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-102_1_AY040093|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-102|AY029354|3-833|831|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-104|AF516719|215-1075|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",783,208,166,693,152,237,34,569,730,0,500,971,535,18,469,0,561,170,411,689,0,13,0,762,320,342,238,26,0,25,0
"Bla|TEM-105|AF516720|215-1075|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",496,159,74,406,89,155,0,357,460,0,276,628,323,0,258,0,330,89,351,438,0,0,0,424,212,223,122,14,0,14,0
"Bla|TEM-106|AY101578|215-1075|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",252,85,0,249,27,54,0,175,245,0,131,355,188,0,153,0,147,49,121,206,0,0,0,229,70,143,53,0,0,0,0
"Bla|TEM-107|AY101764|207-1067|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",99,0,0,0,0,0,0,56,0,0,0,106,0,0,0,0,46,14,0,54,0,0,0,73,0,0,0,0,0,0,0
"Bla|TEM-108|AF506748|39-899|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,33,0,0,0,0,0,131,165,0,0,256,146,0,0,0,98,0,0,164,0,0,0,197,0,112,62,0,0,0,0
"Bla|TEM-109|AY628175|211-1071|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,174,0,0,0,0,0,0,0
"Bla|TEM-10_1_AF093512|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",292,55,56,232,31,66,0,179,290,0,203,402,190,0,136,0,189,0,129,241,0,0,0,295,98,131,86,0,0,0,0
"Bla|TEM-110|AY130283|1-785|785|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
"Bla|TEM-112|AY589493|167-1027|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",65,106,0,42,0,53,0,96,43,0,25,80,0,0,0,0,82,0,85,39,0,0,0,39,0,0,0,0,0,0,0
"Bla|TEM-115|AF535127|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-116_4_GU188444|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,87,0,106,0,83,0,98,0,0,45,0,0,0,0,0,76,0,177,112,0,0,0,84,0,0,0,0,0,0,0
"Bla|TEM-117|AY130282|1-764|764|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",263,0,42,244,0,309,0,268,257,0,157,363,177,0,158,0,260,0,544,280,0,0,0,267,100,0,73,0,24,0,0
"Bla|TEM-118|AY130285|1-785|785|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"Bla|TEM-11|AY874537|178-1038|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,39,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"Bla|TEM-120|AY243512|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,72,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-122|AY307100|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",710,201,135,642,104,248,0,543,672,0,468,911,527,0,432,0,495,149,380,657,0,0,0,713,333,349,207,20,0,0,0
"Bla|TEM-123|AY327539|1-858|858|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
"Bla|TEM-124|AY327540|1-858|858|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",152,46,0,142,0,35,0,113,156,0,69,227,109,0,76,0,97,24,36,138,0,0,0,146,65,80,30,0,0,0,0
"Bla|TEM-126|AY628199|204-1064|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",466,115,75,382,47,96,0,322,462,0,221,614,317,0,268,0,294,68,198,397,0,0,0,459,159,202,102,0,0,0,0
"Bla|TEM-127|AY368236|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",539,143,74,438,73,148,16,337,512,0,266,706,383,0,299,0,348,78,287,423,0,0,0,459,203,243,125,0,22,16,0
"Bla|TEM-128|AY359287|186-1046|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
"Bla|TEM-129|AY452662|184-1044|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-12|M88143|368-1228|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,38,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
"Bla|TEM-132|AY491682|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",278,0,0,206,0,0,0,167,0,0,137,379,156,0,141,0,165,0,0,203,0,0,0,229,92,107,0,0,0,0,0
"Bla|TEM-135_1_GQ896333|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",453,112,68,423,78,150,0,267,439,0,238,600,336,0,223,0,290,77,276,411,0,0,0,433,187,203,149,0,0,0,0
"Bla|TEM-135|JQ060998|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",210,90,33,191,0,304,0,151,213,0,101,308,136,0,98,0,142,0,511,203,0,0,0,193,0,96,0,0,0,0,0
"Bla|TEM-141|AY956335|39-889|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",728,204,146,632,178,255,28,518,672,0,452,869,507,0,430,0,557,88,381,642,0,22,0,722,350,358,219,0,0,0,0
"Bla|TEM-143|DQ075245|218-1078|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",462,119,62,364,72,109,0,310,463,0,237,581,294,14,212,0,269,53,235,377,0,0,0,412,142,199,109,0,10,0,0
"Bla|TEM-144|DQ256080|215-1075|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",543,0,0,429,0,0,0,381,497,0,0,667,0,0,310,0,377,0,224,411,0,0,0,480,0,216,0,0,0,0,0
"Bla|TEM-148|AM087454|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",476,106,73,427,81,129,0,315,494,0,292,682,368,0,248,0,342,71,247,427,0,8,0,469,175,235,135,0,0,14,0
"Bla|TEM-150|AM183304|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",298,338,0,0,0,248,0,382,299,0,197,382,0,0,176,0,334,0,465,0,0,12,0,287,0,177,0,0,0,0,0
"Bla|TEM-155|DQ679961|115-975|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",38,0,0,0,0,0,0,40,0,0,0,47,0,0,0,0,0,0,104,0,0,0,0,45,0,0,0,0,0,0,0
"Bla|TEM-156|AM115459|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",237,213,0,198,51,107,0,231,207,0,136,274,133,0,112,0,188,25,198,200,0,0,0,219,85,118,67,0,18,0,0
"Bla|TEM-158|EF534736|214-1074|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",241,87,0,221,0,52,0,164,201,0,117,315,153,0,84,0,158,0,115,208,0,0,0,232,74,123,54,0,0,0,0
"Bla|TEM-15|AM849805|263-1123|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",305,0,48,284,35,63,0,245,299,0,159,395,215,0,178,0,222,23,154,280,0,0,0,313,133,159,81,0,0,0,0
"Bla|TEM-164|EU274580|215-1075|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",688,222,116,602,102,192,19,473,637,0,435,847,471,0,396,0,475,105,339,606,0,0,14,680,281,341,202,0,0,0,0
"Bla|TEM-166|FJ197316|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",551,160,61,473,126,164,0,362,503,0,328,664,347,0,244,0,377,80,296,451,0,0,0,482,221,211,137,0,0,12,0
"Bla|TEM-168|FJ919776|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",214,323,0,209,37,208,0,297,218,0,132,277,151,0,121,0,237,0,396,216,0,0,0,213,0,163,58,0,38,0,0
"Bla|TEM-169|FJ873740|1-858|858|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",265,83,0,234,0,78,0,185,252,0,163,378,175,0,132,0,176,0,169,258,0,0,0,256,74,145,76,0,0,0,0
"Bla|TEM-176|GU550123|145-1005|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",591,95,66,474,62,161,12,446,524,0,313,751,368,0,332,0,407,102,301,477,0,16,0,525,216,226,173,10,0,0,0
"Bla|TEM-182|HQ317449|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",351,0,45,274,34,69,8,198,320,0,176,474,237,0,136,0,202,49,129,253,0,0,0,331,94,157,70,10,0,0,0
"Bla|TEM-183|HQ529916|111-971|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",97,237,0,92,16,167,0,209,76,0,56,154,56,0,41,0,184,14,302,88,0,0,0,104,37,58,30,0,73,0,0
"Bla|TEM-186JN227084|309-1169|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",475,96,62,406,75,142,0,337,439,0,259,618,316,0,246,0,319,71,211,385,0,0,0,437,172,229,137,0,0,0,0
"Bla|TEM-189|JN254627|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",112,155,0,87,0,168,0,138,0,0,49,132,0,0,0,0,112,0,286,101,0,0,0,102,0,71,0,0,0,0,0
"Bla|TEM-18_1_JF910132|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",817,213,139,707,126,275,17,612,793,0,541,996,576,10,499,0,598,121,473,729,0,26,15,770,341,369,266,16,23,20,0
"Bla|TEM-191|JF949916|1-757|757|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",570,110,78,486,55,147,14,404,535,0,347,688,378,12,322,0,362,78,255,499,0,0,0,536,250,248,163,0,0,0,0
"Bla|TEM-198|AB700703|162-1022|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",724,179,150,659,138,226,24,524,728,0,460,932,504,0,437,0,507,133,382,625,0,18,14,742,291,330,232,18,0,0,0
"Bla|TEM-1C_5_FJ560503|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",449,250,71,358,79,447,17,373,412,0,280,561,312,0,223,0,314,74,765,453,14,0,0,427,180,197,126,0,0,0,0
"Bla|TEM-1D|AF188200|215-1075|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,55,0,0,68,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,47,0,0
"Bla|TEM-1|JQ735917|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",440,113,59,425,44,95,0,298,434,0,207,538,298,0,201,0,263,69,188,391,0,0,0,384,166,194,99,0,0,0,0
"Bla|TEM-207_1_KC818234|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",626,112,88,483,75,153,0,418,589,0,315,728,412,0,345,0,432,115,258,492,0,0,0,566,261,254,171,0,0,0,0
"Bla|TEM-208_1_KC865667|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",607,174,82,530,105,186,0,393,563,0,359,733,391,20,311,0,361,99,345,511,0,19,0,559,241,292,139,0,0,0,0
"Bla|TEM-209_1_KF240808|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",709,178,126,605,131,223,0,511,667,0,444,835,506,0,410,0,474,142,398,638,0,0,0,677,298,321,187,0,0,0,0
"Bla|TEM-20|EU527189|4132-4992|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",122,0,0,91,0,275,0,0,130,0,59,152,0,0,41,0,0,0,413,0,0,0,0,118,0,77,0,0,0,0,0
"Bla|TEM-26B|L19940|198-1006|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-28|ECU37195|76-936|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",301,72,0,224,0,51,0,217,284,0,167,402,171,0,152,0,186,0,130,242,0,0,0,243,0,112,71,0,0,0,0
"Bla|TEM-29_1_DQ269440|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",420,111,63,376,51,131,0,271,393,0,225,569,269,0,208,0,279,60,277,338,0,10,0,425,170,179,112,0,0,10,0
"Bla|TEM-29|AJ277416|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
"Bla|TEM-2_3_AJ251946|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",54,0,0,0,0,29,0,0,78,0,27,113,0,0,0,0,43,0,101,71,0,0,0,81,0,39,0,0,32,0,0
"Bla|TEM-2|AY529705|167-1027|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,69,0,0
"Bla|TEM-30|AJ437107|209-1069|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",664,134,97,563,89,141,0,432,553,0,399,809,434,0,372,0,379,85,284,541,0,0,0,567,218,298,171,0,0,14,0
"Bla|TEM-33|GU371926|50305-51165|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",611,182,105,543,95,167,0,437,610,0,369,755,437,8,375,0,428,105,329,585,0,0,0,641,236,280,168,12,0,0,0
"Bla|TEM-43|U95363|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",182,55,0,144,0,45,0,111,173,0,75,233,118,0,76,0,97,0,96,169,0,0,0,143,54,81,28,0,0,0,0
"Bla|TEM-45_1_X95401|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bla|TEM-47|Y10279|1-861|861|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,73,0,0,0,0,0
